Institute_code,Academic_program_name,OPEN_Gender_Neutral_OR,OPEN_Gender_Neutral_CR,OPEN_Female_Only_OR,OPEN_Female_Only_CR,OBC_NCL_Gender_Neutral_OR,OBC_NCL_Gender_Neutral_CR,OBC_NCL_Female_Only_OR,OBC_NCL_Female_Only_CR,SC_Gender_Neutral_OR,SC_Gender_Neutral_CR,SC_Female_Only_OR,SC_Female_Only_CR,ST_Gender_Neutral_OR,ST_Gender_Neutral_CR,ST_Female_Only_OR,ST_Female_Only_CR,Avg_branch_ctc,Seat_capacity
102,"Economics (4 Years, Bachelor of Science)",1386,2114,2727,5975,729,1342,1355,1355,271,823,1666,1666,449,985,492,492,20.7,60
102,"Aerospace Engineering (4 Years, Bachelor of Technology)",780,2700,3719,4653,550,1594,1698,3695,65,958,1162,1932,233,481,371,371,22.6,91
102,"Chemical Engineering (4 Years, Bachelor of Technology)",1721,2983,3228,5585,701,1608,2120,3580,313,1095,823,1814,301,646,561,661,25.6,85
102,"Energy Engineering (4 Years, Bachelor of Technology)",2130,3131,4841,6241,1671,2103,3993,4042,768,1505,1978,1978,1008,1094,1150,1150,33,66
102,"Civil Engineering (4 Years, Bachelor of Technology)",2618,4617,6424,8103,1324,2280,2100,4746,796,1361,1724,2042,463,581,582,1016,20.6,61
102,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",2792,4712,5850,7987,1238,2524,4406,4751,900,1477,2292,2859,502,867,815,876,21.5,85
102,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",3870,5449,8227,10671,2215,3200,3987,4151,1243,1520,2335,2335,960,1027,1093,1093,21.1,88
102,"Chemistry (4 Years, Bachelor of Science)",5315,9118,14381,14983,2854,4058,6872,6897,1664,2375,2944,2944,1360,1421,1280,1280,31,67
103,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1806,3194,5000,6881,1010,1593,2412,2888,680,980,1386,1760,500,603,912,912,29.8,77
103,"Data Science and Engineering (4 Years, Bachelor of Technology)",3102,4230,7716,8608,1791,1987,3036,3693,877,1387,2225,2225,603,850,1434,1434,27.4,97
103,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",3643,4343,8919,9192,1674,2034,3684,3869,1322,1383,2475,2475,623,813,1390,1390,33,67
103,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",4578,7290,11614,11981,2493,3314,4856,5013,1697,2095,3240,3240,1356,1418,1544,1544,22.9,78
103,"Electrical Engineering (4 Years, Bachelor of Technology)",5015,7354,10029,12549,2583,3080,3959,5702,1369,1856,2591,3058,314,844,1411,1411,25.1,66
103,"Mechanical Engineering (4 Years, Bachelor of Technology)",8141,10797,15635,17669,3322,4414,7669,8067,2130,2399,2902,3917,1194,1235,274,274,28.9,67
103,"Engineering Physics (4 Years, Bachelor of Technology)",8107,11444,18062,19012,4275,5323,8899,8899,2562,2764,3583,3583,1296,1438,122,122,20.6,81
103,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",9852,12461,18926,19058,4464,5634,9083,9083,3009,3281,3611,3611,1360,1509,306,306,34.4,81
103,"Civil Engineering (4 Years, Bachelor of Technology)",11041,14147,19849,22194,4562,5278,8749,8849,2673,2942,4328,4328,1080,1227,1744,1744,32.9,80
103,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",12728,15889,21704,22255,5573,6011,8576,8676,2896,3161,4762,4762,1457,1640,1571,1571,22.3,96
103,"Bio Engineering (4 Years, Bachelor of Technology)",12726,16367,18578,21309,6030,6463,8772,8872,3334,3590,4434,4434,1725,1834,1767,1767,29.5,64
103,"BS in Chemical Sciences (4 Years, Bachelor of Science)",12670,17296,23613,24910,6210,6381,8518,8618,3391,3442,4660,4660,1455,1550,1513,1513,29.3,65
104,"Computer Science and Engineering (4 Years, Bachelor of Technology)",60,151,124,452,93,138,285,351,43,82,157,162,51,57,122,149,23.8,76
104,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",208,251,687,790,180,232,467,624,141,171,404,404,91,120,276,276,22.7,61
104,"Mathematics and Computing (4 Years, Bachelor of Technology)",267,451,531,914,249,347,545,961,150,251,617,800,146,179,322,322,21.1,64
104,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",649,648,1221,1417,470,544,1104,1222,382,425,596,596,321,328,461,461,26.8,74
104,"Electrical Engineering (4 Years, Bachelor of Technology)",610,774,1071,1885,399,648,679,1297,274,412,672,854,211,266,379,410,30.3,92
104,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",753,951,2017,2336,607,701,1300,1727,373,522,907,936,266,295,479,479,20.4,61
104,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",886,1288,2510,2785,665,845,1646,1946,486,673,874,874,259,313,506,506,26.5,99
104,"Mechanical Engineering (4 Years, Bachelor of Technology)",1159,1950,2973,4236,814,1193,2731,3151,206,717,1043,1575,336,454,837,837,28.8,89
104,"Chemical Engineering (4 Years, Bachelor of Technology)",2121,2569,3934,5646,1260,1650,3202,3478,773,1052,1362,1478,588,698,853,853,20.1,94
104,"Engineering Physics (4 Years, Bachelor of Technology)",360,2924,4957,6690,1249,2206,3857,5379,864,1381,2557,2680,1024,1079,1433,1433,22.3,73
104,"Energy Engineering (4 Years, Bachelor of Technology)",2248,3042,5456,6140,1218,2205,4151,5584,1109,1497,2773,2773,712,852,1710,1710,31.5,93
104,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",2330,3459,5720,7415,1246,2631,4747,5697,1137,1646,2263,2955,852,1153,1387,1387,30.5,60
104,"Materials Engineering (4 Years, Bachelor of Technology)",3374,4226,8251,10201,2214,2810,5780,5868,1589,1673,1980,1980,981,1012,1558,1558,21.5,73
104,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",2878,4473,6729,7513,1581,2097,4304,4410,811,1169,2172,2463,549,816,919,919,29.1,85
104,"Civil Engineering (4 Years, Bachelor of Technology)",3103,4649,7791,9468,1088,2281,2382,4891,636,1024,1491,1700,237,391,356,1045,23.1,78
104,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",3688,5756,7299,10504,1224,3050,3926,5792,1180,1693,1996,2758,794,920,1511,1511,33.5,84
104,"Textile Technology (4 Years, Bachelor of Technology)",4693,6813,10527,12030,2936,3584,5865,6521,1748,2183,2968,3291,963,1209,1732,1732,32.9,90
105,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1030,1472,2057,2855,383,535,1049,1274,285,426,510,635,190,221,262,262,22.4,65
105,"Mathematics and Computing (4 Years, Bachelor of Technology)",2121,2443,3769,4105,1010,1553,1436,1857,818,1142,1894,1894,592,628,898,898,29.7,61
105,"Electrical Engineering (4 Years, Bachelor of Technology)",2281,3680,5802,7575,1392,1868,2352,3663,518,1215,1810,2333,465,564,1112,1112,21.9,74
105,"Mechanical Engineering (4 Years, Bachelor of Technology)",5120,7579,9308,14773,2652,3322,5287,5622,1404,1837,2665,3262,663,833,1309,1309,21.4,95
105,"Space Sciences and Engineering (4 Years, Bachelor of Technology)",6408,8091,13550,14412,2759,3762,6462,6462,2022,2045,2532,2532,1278,1278,1493,1493,25.4,85
105,"Engineering Physics (4 Years, Bachelor of Technology)",6002,8331,11857,13720,3515,4322,8160,8160,2082,2359,4139,4139,1367,1367,1368,1368,32,95
105,"Chemical Engineering (4 Years, Bachelor of Technology)",7905,9922,15141,15337,3497,4509,6096,6205,2222,2415,3092,3092,1152,1229,1754,1754,25,72
105,"Civil Engineering (4 Years, Bachelor of Technology)",9513,11012,15012,18011,2866,4222,6623,7018,1820,2164,2875,2982,687,702,1380,1380,30.8,65
105,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",10727,12337,16480,18222,4275,4804,7071,8079,2426,2828,4248,4323,1241,1368,409,409,26.8,96
106,"Computer Science and Engineering (4 Years, Bachelor of Technology)",332,405,649,828,237,286,461,510,181,218,155,296,142,158,258,258,27.2,65
106,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",537,824,1395,1538,392,537,947,1089,315,367,643,666,237,267,660,660,34.5,65
106,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",754,1349,2330,2893,481,692,1126,1285,247,470,820,820,229,279,326,326,21,77
106,"Mathematics and Computing (4 Years, Bachelor of Science)",1099,1554,2333,3861,499,884,1703,1941,516,640,1377,1602,286,542,541,541,21.3,91
106,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",1341,1654,3427,5152,796,1102,1195,1606,312,551,960,1588,261,318,598,598,25.7,74
106,"Electrical Engineering (4 Years, Bachelor of Technology)",1739,2103,3708,5135,907,1165,1413,1969,620,771,995,1185,448,511,632,632,29,91
106,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",1979,2327,2416,5395,1178,1250,2204,2204,644,804,1508,1508,463,464,468,468,25.5,67
106,"Instrumentation Engineering (4 Years, Bachelor of Technology)",2330,2545,5804,6305,1223,1564,2480,2546,901,1148,1971,1971,708,745,1445,1445,22.1,73
106,"Mechanical Engineering (4 Years, Bachelor of Technology)",2857,3444,6626,7481,1295,1809,2997,4316,486,1105,1374,1914,569,647,865,865,31.1,68
106,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",2861,3936,7759,9176,1655,1977,2358,4220,773,1521,2582,2582,551,757,1240,1240,27.5,84
106,"Aerospace Engineering (4 Years, Bachelor of Technology)",3401,4776,8499,9123,1856,2300,3835,4260,961,1391,2129,2129,509,751,607,607,33.5,83
106,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",3820,5106,9869,12199,2178,2878,4690,6354,1340,1674,2333,2712,783,921,902,902,24.2,66
106,"Chemical Engineering (4 Years, Bachelor of Technology)",3159,5088,6934,9767,2049,2545,4424,4721,1166,1625,739,2197,575,866,790,790,24.2,61
106,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",4658,5271,11163,12594,2655,2846,5517,5517,1486,1709,2501,2501,523,523,752,752,25.1,75
106,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",4217,5504,9649,13444,2162,2458,3889,3889,1895,2097,3116,3116,983,1051,753,753,32.5,85
106,"Economics (4 Years, Bachelor of Science)",4503,6099,11333,12851,2090,3328,5021,5813,1621,2211,3912,3912,1259,1341,1712,1712,24.9,72
106,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",5000,6479,12060,13100,2815,3357,6292,6383,1739,2056,3082,3082,988,1214,1597,1597,27.3,97
106,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",5552,6645,10864,11723,2843,3264,5035,5869,1576,1848,2167,2167,914,934,1622,1622,30.6,64
106,"Civil Engineering (4 Years, Bachelor of Technology)",5394,7297,11367,13852,2111,3127,5244,5627,944,1646,1061,2415,565,647,806,806,31.5,64
106,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",6288,7523,10196,13048,2872,3610,6124,6659,1484,2165,2984,3048,1067,1207,1454,1454,27.1,98
106,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",5856,8396,13671,15682,3530,3845,6924,6924,2276,2359,4157,4157,1339,1339,1503,1503,20.8,98
106,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",6347,8482,12267,13462,3334,3846,3623,3623,1911,2418,3308,3308,1161,1200,1387,1387,26.6,87
106,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",7282,8793,14880,15855,3045,3299,7268,7550,1576,1883,3354,3354,615,669,1337,1337,32.2,62
106,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7928,9247,14444,15525,3665,3905,5987,7279,2328,2652,3481,3481,1203,1230,1464,1464,27.4,87
106,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",8191,9785,14486,16183,3435,4119,7109,7587,2012,2357,3830,3830,1275,1369,1701,1701,31.7,82
106,"Mining Engineering (4 Years, Bachelor of Technology)",7430,9905,16467,17753,2847,4004,6904,7404,1763,2357,3095,3409,872,1193,1602,1602,33.4,89
106,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",2510,10027,13558,15267,3945,4490,7729,7729,2000,2718,3409,3409,1288,1308,1574,1574,22.5,62
106,"Physics (4 Years, Bachelor of Science)",6731,10327,14211,17418,3960,5133,8635,8647,2136,3086,2863,2863,1466,1596,190,190,32.3,69
106,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",1500,10394,16164,16564,4012,4254,6756,6918,2125,2623,3017,3017,1045,1351,1758,1758,23.3,88
106,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",8624,10735,16667,17776,4085,4680,7311,7726,2049,2753,3703,3703,1364,1388,1717,1717,32.2,60
106,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",10105,11704,17913,19344,4487,4896,8495,8495,2849,2950,4104,4104,1106,1640,1928,1928,34.5,97
106,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",10457,11844,16297,18843,4589,5120,8328,8381,2616,2926,3500,3500,1249,1420,352,352,21.5,83
106,"Exploration Geophysics (4 Years, Bachelor of Science)",9542,12508,19521,19818,4322,5517,8879,8879,2803,3381,4359,4359,1554,1581,692,692,20.7,74
106,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",11754,12879,19250,20245,4778,5288,8368,8368,2814,2941,4102,4102,1397,1397,687,687,24.3,76
106,"Chemistry (4 Years, Bachelor of Science)",9944,13556,16633,18510,3754,5620,7607,7607,2715,3210,3976,3976,1350,1466,468,468,28.1,72
106,"Applied Geology (4 Years, Bachelor of Science)",10487,14323,18627,20705,4951,5765,7381,7381,2918,3342,4083,4083,1482,1603,657,657,34.2,99
106,"Architecture (5 Years, Bachelor of Architecture)",14176,23511,18010,24800,6880,8963,7457,7457,2847,3845,4295,4295,1719,362,937,937,29.2,90
107,"Computer Science and Engineering (4 Years, Bachelor of Technology)",390,686,648,1312,174,268,610,662,122,161,307,333,19,69,129,129,26.8,89
107,"Artificial Intelligence (4 Years, Bachelor of Technology)",688,1016,1715,1935,259,457,811,888,262,306,669,669,167,181,226,226,26.9,86
107,"Mathematics and Computing (4 Years, Bachelor of Technology)",1177,1329,2145,2145,626,724,1102,1102,495,542,773,773,369,369,386,386,30.7,76
107,"Computational Engineering (4 Years, Bachelor of Technology)",1328,1902,4861,4884,840,987,1338,1338,540,750,1298,1298,443,444,1034,1034,21.5,68
107,"Electrical Engineering (4 Years, Bachelor of Technology)",1348,2415,3191,4006,812,1298,1645,1902,875,971,972,1298,349,422,824,824,24.3,99
107,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",2060,2568,3887,4785,784,1377,1820,1820,693,1008,1312,1312,364,532,882,882,29.8,91
107,"Engineering Science (4 Years, Bachelor of Technology)",2040,4142,5576,6187,1228,2047,2140,3438,914,1572,2003,2003,547,896,1444,1444,31,63
107,"Mechanical Engineering (4 Years, Bachelor of Technology)",2583,5111,7829,9584,1369,2489,3053,4311,1190,1529,2083,2171,446,675,1535,1535,29.3,79
107,"Engineering Physics (4 Years, Bachelor of Technology)",3340,5609,7841,8393,2416,2995,4827,5552,1214,1932,3011,3011,1171,1204,1491,1491,25.7,91
107,"Chemical Engineering (4 Years, Bachelor of Technology)",4993,7339,6959,11893,2666,3192,4194,4197,1791,1891,2528,2528,778,924,1126,1126,25.9,88
107,"Civil Engineering (4 Years, Bachelor of Technology)",6891,9513,10878,14321,3347,3694,4773,5117,1590,2124,2629,2658,638,822,1228,1228,31.1,64
107,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",8183,9872,13960,15094,3422,3937,5499,6266,1919,2333,2581,2581,1092,1122,1124,1124,31.5,65
107,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",7362,10713,11993,15329,3938,4454,6592,6592,2615,2842,3117,3117,1372,1515,1287,1287,33.1,92
107,"Biomedical Engineering (4 Years, Bachelor of Technology)",7610,11244,8026,15244,2964,4163,6389,7187,2050,2685,3169,3169,1520,1542,1294,1294,30.7,74
107,"Industrial Chemistry (4 Years, Bachelor of Technology)",9991,11562,16352,16356,3598,4682,6850,6850,2485,2656,3504,3504,1484,1514,1335,1335,21.5,88
108,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1664,2444,4369,6076,852,1399,2201,2649,505,733,1166,1478,292,403,899,899,27,64
108,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",2615,3608,3477,8348,1429,1984,3198,3403,1016,1182,1893,2165,618,707,1144,1144,32.6,66
108,"Electrical Engineering (4 Years, Bachelor of Technology)",4318,7168,9140,11229,2680,3229,4035,5304,1668,2146,2827,2902,483,994,1396,1396,20.2,81
108,"Mechanical Engineering (4 Years, Bachelor of Technology)",8081,10501,16420,18621,3443,4330,7365,8154,2287,2590,2987,4123,1120,1197,1700,1700,25.2,97
108,"Chemical Engineering (4 Years, Bachelor of Technology)",9095,12928,16240,18387,4509,5029,8624,8728,2408,2820,3577,3634,1162,1285,181,181,32.4,71
108,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",10882,14641,18467,21647,4486,5368,6153,8211,2672,2841,3826,3963,1010,1206,1540,1540,32.2,74
108,"Materials Engineering (4 Years, Bachelor of Technology)",13561,15844,19325,22155,5389,6265,9180,9180,3026,3506,4299,4716,1504,1614,560,560,26,88
108,"Physics with Specialization (4 Years, Bachelor of Science)",10700,15966,20781,23332,5794,6325,8778,8778,3360,3494,4938,4938,1580,1731,543,543,22.7,73
108,"Bio Engineering (4 Years, Bachelor of Technology)",12967,16675,21420,21960,5385,6387,8515,8903,2793,3500,4478,4478,1552,1580,780,780,33.5,85
108,"Chemistry with Specialization (4 Years, Bachelor of Science)",16298,17618,22239,24331,5780,6313,8405,8793,3408,3525,4693,4693,1369,1624,670,670,32.7,90
109,"Computer Science and Engineering (4 Years, Bachelor of Technology)",332,394,593,766,228,302,521,658,206,233,359,414,182,197,308,310,32.9,90
109,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",819,1210,2375,3836,549,834,1424,2079,401,759,1258,1278,342,490,493,493,30.6,98
109,"Statistics and Data Science (4 Years, Bachelor of Science)",936,1240,3412,4057,790,949,1227,1911,583,605,1143,1143,389,480,512,512,33.8,85
109,"Electrical Engineering (4 Years, Bachelor of Technology)",703,1472,2107,3687,596,911,1340,1982,380,704,871,1421,217,325,618,690,32.8,74
109,"Mechanical Engineering (4 Years, Bachelor of Technology)",1867,3012,6157,7295,1152,1551,2902,4187,774,1042,529,2092,438,533,814,849,28.3,82
109,"Economics (4 Years, Bachelor of Science)",2348,3851,6807,7339,1344,1769,4089,4390,1207,1549,3007,3386,310,1098,1118,1118,20.6,81
109,"Aerospace Engineering (4 Years, Bachelor of Technology)",2436,4117,6264,9029,1823,2248,4417,5201,866,1437,2145,2394,495,788,1392,1392,23.9,97
109,"Chemical Engineering (4 Years, Bachelor of Technology)",3018,4365,6286,8285,1900,2229,3108,4248,892,1160,1756,2166,533,727,1200,1263,27.3,83
109,"Civil Engineering (4 Years, Bachelor of Technology)",4971,6389,9696,13112,2435,3135,5015,5941,1190,1863,1947,2389,620,776,1332,1364,22.6,75
109,"Physics (4 Years, Bachelor of Science)",2817,6174,7463,14041,3251,3896,6361,7034,1911,2401,3291,3291,1358,1530,360,360,30.7,62
109,"Materials Science and Engineering (4 Years, Bachelor of Technology)",4867,7050,11087,11824,2705,3403,4757,5892,1470,2170,3278,3608,1080,1235,1487,1487,29.4,71
109,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",7229,8202,10988,12347,3512,3779,5847,6637,1762,2309,3613,3644,1251,1440,479,479,26.7,95
109,"Earth Sciences (4 Years, Bachelor of Science)",8223,11687,14520,19381,4230,5107,7779,7880,2974,3372,4470,4470,1683,1781,675,675,28.4,98
109,"Chemistry (4 Years, Bachelor of Science)",10184,11983,15240,18743,4231,5415,7809,8073,2684,3052,4082,4227,1653,1702,560,560,22.1,67
110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",374,397,568,728,287,350,481,542,265,303,321,377,260,264,277,277,24.2,73
110,"Electrical Engineering (4 Years, Bachelor of Technology)",330,1099,966,2293,300,627,829,1182,155,451,502,855,198,281,357,437,22.1,66
110,"Engineering Physics (4 Years, Bachelor of Technology)",1044,1904,2831,4743,1147,1412,1456,2115,538,1202,1497,1497,706,874,1121,1121,23.9,81
110,"Mechanical Engineering (4 Years, Bachelor of Technology)",921,2599,2834,5766,471,1278,1222,2745,333,1003,786,1655,211,457,812,830,24.3,89
110,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",1138,3345,9086,9086,2675,3010,7085,7085,2910,2910,4517,4517,1331,1331,978,996,21.3,88
110,"Aerospace Engineering (4 Years, Bachelor of Technology)",506,3300,4125,6053,1194,1678,3657,3758,884,1372,2252,2379,380,634,611,611,26.6,71
110,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",3524,3557,6543,6543,1562,1949,3283,3283,471,471,2472,2599,967,967,831,831,25.9,94
110,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",2092,4502,5654,9593,1259,1949,3492,4570,1354,1912,1863,2606,698,1055,1205,1205,34.1,79
110,"Chemical Engineering (4 Years, Bachelor of Technology)",3264,4577,3440,6735,1484,2081,2880,3673,1135,1484,1278,1864,603,720,757,1057,26.5,97
110,"Civil Engineering (4 Years, Bachelor of Technology)",4171,6150,7764,9679,1504,2605,3333,4565,350,1509,1589,1994,99,506,639,818,29.5,86
110,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",4768,6259,8786,10187,2084,2742,4241,5184,1142,1818,2212,2944,684,902,850,850,24.5,67
110,"Biological Engineering (4 Years, Bachelor of Technology)",1330,8006,4172,8627,2351,3525,5421,5725,2128,2366,2894,2894,912,1117,1226,1226,31.9,77
110,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",5447,8200,11108,14102,1981,3444,5247,6049,1815,2574,2497,3224,1023,1196,1172,1172,35,75
110,"Biological Science (4 Years, Bachelor of Science)",7075,11185,12769,15528,3662,5074,6952,7441,2455,3127,3014,3014,1214,1335,1282,1282,21.3,68
111,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1487,1828,2288,2738,718,844,1596,1730,548,685,1063,1063,430,492,621,621,27.2,78
111,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",1868,2296,3383,3383,873,965,2460,2460,638,698,995,995,438,438,1189,1189,31.7,80
111,"Artificial Intelligence (4 Years, Bachelor of Technology)",1833,2538,2953,3144,750,1272,2106,2158,630,922,1169,1169,473,475,1187,1187,31,79
111,"Electrical Engineering (4 Years, Bachelor of Technology)",2584,3992,5686,6806,1661,2173,3964,4259,969,1491,2316,2316,587,614,1177,1177,33.5,75
111,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",4247,4980,8981,8981,2410,2448,4872,4872,1607,1880,2482,2482,858,858,1700,1700,23.2,84
